Ubicacion,Altitud,Bortle,Nubosidad,Humedad,Temperatura,Velocidad_Viento,Presion,Fase_Lunar,Planetas_Visibles,Score_Visibilidad,Calidad_Observacion
Guajira,126.78463668358174,1,75,79,12.813271468286395,6.7390223769845505,992.4307523730415,0.728760464224464,3,30.129907445924097,0
Bogotá,2681.591334218418,8,8,67,13.189448219066712,4.446673316162297,1015.6575848911466,0.9958638754307019,4,49.705179933015714,0
Guajira,49.45328496587835,1,73,48,24.589083425276968,13.944744115519924,990.1357956050861,0.7970839554491036,2,32.11247379364812,0
Villa de Leyva,2115.6675453486614,3,57,29,22.4729493212788,1.8692007851749104,1010.6657051941372,0.3418354587610025,2,38.11232366071047,0
Tatacoa,352.0870635616113,3,16,77,22.855797552766116,9.787139332608483,991.4127032437353,0.9005919006282612,1,49.90160158248245,0
Tatacoa,396.5894897443269,2,6,79,30.578559192548024,0.7907964950175173,1019.7680024974125,0.051179735668209436,3,59.962676445855664,1
Medellín,1497.043619405464,7,45,40,26.621876787375342,6.692556567190447,1005.2665074681505,0.7250068244473121,3,28.99734503046836,0
Tatacoa,393.8683865762067,2,12,47,11.070486188282796,8.309692308301209,988.3670138393474,0.023322331562675047,0,59.53385208172301,1
Guajira,82.07969360877927,1,39,94,16.340169978204344,4.469323969752982,990.0966129064319,0.17455549535696502,1,47.25832016486925,0
Tatacoa,444.91246288720663,3,41,53,18.449447508217656,6.826134532805766,1002.2232138068645,0.9875857415385745,2,48.5937247329243,0
Bogotá,2654.1802167466058,8,8,27,17.503078129942516,2.4533069179528106,1023.2720911508695,0.360884912494307,3,48.874550395425935,0
Cali,1033.7939791976366,7,49,78,24.0634066198851,4.561857742020543,1014.6338973747645,0.8204993781642388,1,32.27354814578837,0
Villa de Leyva,2139.533342134231,3,26,91,29.405434478157503,9.316594873653045,1001.973933927163,0.376086712835602,1,51.667515289235304,0
Villa de Leyva,2148.852457748001,3,65,68,15.345235124546912,4.527000837917327,995.1973615052998,0.8400284507978156,1,36.889767334791536,0
Medellín,1507.3490036022206,7,4,98,21.245051274108455,13.496146176133076,1004.7170822006799,0.9654395601267742,1,43.294811652042846,0
Villa de Leyva,2139.497855117016,3,28,36,26.945826125926054,9.426104364614845,1013.6762375042879,0.4355362434191665,4,42.433850400944685,0
Villa de Leyva,2168.8254151239835,4,36,79,17.989233412288385,6.579735276539767,1015.276786480376,0.5593491918482794,3,43.48059504856296,0
Villa de Leyva,2117.3147285428663,3,37,64,12.0348350815831,0.581354033312737,994.6073959143625,0.6286394899635678,3,54.055631878819085,0
Bogotá,2618.0339314410053,8,82,88,19.398823166329958,7.493225028070069,1012.4521670696245,0.9348348021752354,3,18.39073483652975,0
Guajira,18.592607109686433,1,7,51,9.325340497832684,11.471643631876338,1009.6004951016283,0.2567440874345579,2,67.64399338908284,1
Cali,997.941336580736,7,64,63,30.617202896054643,3.9833639701862045,1023.1600531398333,0.6112493728337267,3,28.008166135745373,0
Villa de Leyva,2140.3814732413,3,85,84,9.795708924679353,12.10160354473151,1021.8990630728607,0.3247202282231425,5,29.110292301540408,0
Bogotá,2670.8727341006197,8,16,27,18.522961166013875,3.777101490763222,1015.522069652161,0.21693318018241947,3,52.43113477672976,0
Bogotá,2641.24296545871,8,70,96,20.717150266124627,12.356195819262007,1012.5527609984717,0.08492033902321416,2,10.32161418188066,0
Guajira,11.470768046447454,1,88,91,31.647291974894852,1.2790251241751611,992.3318715366925,0.6207108637359489,3,29.480652359223622,0
Villa de Leyva,2106.9411859827933,3,44,62,11.984523767428659,12.992755633035443,1018.068436524434,0.8820854788715684,4,39.07352602922104,0
Bogotá,2627.520074132472,9,3,20,10.746356446696606,7.487796763999957,999.2377566671015,0.3513928888445126,1,55.08491562299143,0
Medellín,1520.0320308993369,7,35,70,8.208947529501046,4.44806384430393,992.250824412772,0.5526685361929773,1,41.47365837803903,0
Guajira,92.08930834383919,1,69,43,11.733714484863256,3.976698756227232,997.2872341079058,0.6421337952941157,4,36.171622002475715,0
Villa de Leyva,2101.277050091914,3,30,43,12.974551497624024,6.48015838395544,1017.6170970507428,0.41465017779520397,4,47.60116647773476,0
Villa de Leyva,2160.170573934102,3,18,36,23.133942597994213,14.985742471554675,986.6884947010049,0.9033478503660581,2,59.85088462837809,1
Villa de Leyva,2136.943826155722,3,60,24,13.27296296939361,3.3049109015637383,1000.527143350392,0.36275516120117657,2,37.700484061175175,0
Tatacoa,390.2733764522945,2,53,39,8.492499553503805,1.5482497331849943,1002.156091753827,0.12501082008984366,1,44.52859373948119,0
Medellín,1463.0727436327143,7,38,40,27.83884029205973,8.775527530779929,981.6483363919468,0.14402035805169955,2,47.41352767716281,0
Medellín,1488.3981025764126,7,90,77,16.774296824095202,7.328136996603857,988.8085713296674,0.8908576145077127,4,22.642307743919154,0
Medellín,1461.7246162033912,7,73,50,16.488720477937616,7.86294406594961,1017.2034092859135,0.9880080428479597,1,15.997079791310309,0
Tatacoa,392.02447229546937,2,89,30,15.259496700030237,10.004031263358256,1017.3845324867642,0.28893785057171695,2,31.20372622323331,0
Tatacoa,434.44773527753625,2,18,71,31.4089586515141,4.007161048059739,993.1586787747912,0.14360272565471144,4,61.32965830535214,1
Villa de Leyva,2167.937125599681,3,38,34,12.082770015422756,13.659974930758327,1019.3703755569067,0.48221228175620945,2,48.4087358522398,0
Villa de Leyva,2206.4125483206694,3,66,26,29.557713534877642,6.535080991834356,1014.7302322580756,0.7095280635765979,3,44.13061042021652,0
Cali,1033.79071689106,6,44,47,26.64327997135731,1.9362929271369267,998.8058367707935,0.612402908102972,2,43.8124793676054,0
Villa de Leyva,2154.2355420849044,3,12,70,9.835518931983515,11.134481351009164,1013.6782854982267,0.9511081820826126,3,51.736522816419026,0
Tatacoa,416.5868682253715,2,91,77,31.68149843602037,9.646565289267754,1023.2600584037663,0.8177778839716281,5,26.10528792099007,0
Bogotá,2616.7260549175408,8,57,24,14.512783124936252,4.736151037260557,1000.6536373129406,0.8689721650640021,2,36.316084187165465,0
Bogotá,2577.419149537178,7,19,24,10.365990248537896,9.322780860510727,990.7292230529067,0.5416671588490702,3,56.19757205012107,0
Bogotá,2663.885134543922,8,91,27,27.903541619018227,3.2979293455346532,1022.381742502257,0.32727519333145005,5,12.821300119573952,0
Cali,964.140127457888,7,71,83,24.960212808264796,6.672590390107943,1007.1684929853466,0.7017360104605791,5,27.882942736802725,0
Tatacoa,433.6480316589275,2,60,29,22.81325134106962,13.49118783250988,984.7369323116192,0.4390530399513951,2,47.270266070595234,0
Medellín,1517.5244123002544,7,38,57,11.743540728774395,2.0030134974112412,1005.770726713551,0.28775424056232457,2,33.37228201224508,0
Bogotá,2614.514365628687,8,0,100,19.483906790143084,5.80044674981193,1002.5261400251734,0.1522706856722975,2,45.704089429308866,0
Bogotá,2626.917310106332,8,2,27,26.73334464529313,12.317136370805208,1018.5015002334003,0.5278742078895624,2,60.12301259759561,0
Guajira,49.653841816275985,1,76,44,15.286974515452165,14.542363491092672,1003.8812835393585,0.5942535671999187,2,31.439636193927875,0
Villa de Leyva,2121.33486047739,3,91,92,15.480555884360996,6.808892046326939,991.4854595454927,0.568785682654175,1,15.63117090245557,0
Medellín,1511.215605680469,7,61,85,8.075381745154932,7.604994302150211,1010.40398287392,0.11654836343355401,3,26.07195614963879,0
Villa de Leyva,2167.8600934474657,3,62,98,12.18184163948911,8.582579426756546,1004.4158953641011,0.5699873195387432,2,28.886453535004218,0
Bogotá,2596.711156795598,8,24,69,29.009735002924025,13.985222124505663,990.4870082720092,0.16841410680514102,4,42.81727979388166,0
Cali,993.3067297865346,7,55,86,18.60191579930497,12.873101864655446,1005.8132536074309,0.663714165451469,3,31.35031998392302,0
Cali,1016.8957946208092,7,32,68,31.621627981626414,2.5590168693246653,1016.9691010050359,0.4293839966655334,2,40.756099974723156,0
Cali,1052.2174099291117,7,37,55,17.49699112577102,6.551367267706125,981.2856912975805,0.8487885877391554,2,38.67606276165367,0
Medellín,1514.5685498694409,7,5,87,25.16447491472579,6.960006422946394,1008.38829673903,0.7782657447937787,3,51.225173326846246,0
Villa de Leyva,2079.0724509542206,2,57,97,14.7660570297135,11.83644167473135,995.7313338102977,0.7243820515166337,1,34.331949800073765,0
Medellín,1486.2401746685252,6,43,60,16.731431387382404,9.04339323908153,993.1702150591741,0.7007370993343023,0,34.01561920788572,0
Medellín,1509.1802085101033,7,44,81,12.577423702181472,9.813306930435195,997.66644876625,0.560488039478102,4,38.58873695541407,0
Tatacoa,376.00120547641137,2,31,29,16.32949684398548,14.972998614984265,995.3910198911592,0.06111357612834434,1,43.79033955940487,0
Bogotá,2613.6776293380453,8,44,40,21.133700490095435,1.124400652050196,1017.4507598018798,0.655489623533001,4,37.50814121633898,0
Cali,995.5913595103509,7,60,55,31.802549143501984,3.345147353005995,992.3659014845555,0.46692217756371523,4,28.464359579657863,0
Bogotá,2630.7606862472667,8,46,31,23.940841113722854,6.118439060573203,1012.9918860397963,0.469554713993533,2,33.20755967216428,0
Bogotá,2610.6271973797075,8,20,21,12.781902905799537,5.216736045733308,984.2326919102865,0.3790221954662697,3,51.44457952859811,0
Cali,1037.7979110918216,7,79,32,9.079074598197227,0.3246834202047538,1022.8128367617987,0.9290709148417106,2,27.55088942746303,0
Villa de Leyva,2123.1789559266404,3,84,72,11.032555551548255,1.3766640970676374,1008.0042486761848,0.24945126695243236,4,22.68845514075187,0
Villa de Leyva,2117.9152377405426,3,74,51,21.501324830553138,10.214299371053643,1011.8023359670052,0.31659445340977965,3,26.80121375427448,0
Medellín,1483.0392429991323,6,100,35,26.36384789160239,13.18986695043841,993.4117699442503,0.9630407827356227,0,11.769968840467548,0
Bogotá,2684.3674966214276,9,35,51,30.570060975217928,7.713405168989664,998.5443455918652,0.810153735276698,2,45.79574581243376,0
Medellín,1510.7583960547236,7,98,51,8.379756127923699,8.087866192704494,990.070027382194,0.014086412162869988,3,26.050952190258016,0
Villa de Leyva,2166.665915033522,4,18,30,20.546243397484876,3.826401492485691,1021.9641238611001,0.9061075998618738,0,56.31081277885551,0
Villa de Leyva,2157.5875381390233,3,19,29,19.30081654935624,11.518145454505671,1001.9647001195619,0.22664729883307033,5,52.571357996990045,0
Villa de Leyva,2120.5905716640104,3,56,34,23.745320527416894,11.276918810508846,1008.3701652046095,0.7059325391660635,2,42.121209475575945,0
Guajira,30.798026491984295,1,17,36,21.429892507168205,8.82548533826485,1013.0422413738822,0.5530731073672155,2,50.67729188604509,0
Bogotá,2615.7001220683983,8,46,59,24.488939613979532,3.1899642976701426,996.6997740994792,0.536811883602784,1,34.99007494620265,0
Bogotá,2672.7468000565586,7,48,37,23.79398203398057,1.4552732735563416,1012.4045744542614,0.7179213233927192,3,32.893727403947864,0
Tatacoa,408.8601019384833,2,13,74,10.808281396590708,0.9635786378568884,1010.4196620390353,0.2071814718944397,3,50.27451526484077,0
Villa de Leyva,2098.9808289191387,3,14,92,27.19322992684927,8.890440999643166,1011.7546700243277,0.15902513076642655,2,56.64928741416389,0
Bogotá,2683.5795923515407,8,30,44,10.957581817191796,12.375529787142,1002.0153455092076,0.6519126067329519,3,41.34542875556335,0
Tatacoa,390.0414570666622,2,0,78,24.76473500501929,12.874956476713873,997.2321822031228,0.29057922890466226,3,65.12254323589552,1
Bogotá,2659.6013404356067,8,53,97,17.987488823374562,6.9543311151517475,989.9936984694045,0.9739502076577609,1,30.310160917963053,0
Bogotá,2671.5701382013926,8,2,41,20.33241762983835,11.764069489600754,1017.1081858760401,0.4515118390746734,2,53.516197478977325,0
Cali,941.1379394962959,7,15,49,29.67915234501705,14.203202945115354,1007.3757520939255,0.11159702000696525,1,49.370526010327396,0
Medellín,1508.6379312183983,7,86,63,29.35720943536368,4.12755168732102,999.9958488243873,0.6858151661720446,0,23.41552260104603,0
Bogotá,2632.422718048719,9,56,51,27.628551335720708,5.969405195711357,1022.4798158019776,0.30615929246613127,0,26.17434643095759,0
Villa de Leyva,2076.3432400815495,3,74,70,20.243561130951758,13.97218488895021,982.1527465628168,0.1485874276214022,4,37.04240156145555,0
Medellín,1461.0241872242289,7,11,65,25.669755443211994,5.0734645097592725,1018.2577375342271,0.42282336288992095,5,38.5865553743092,0
Medellín,1481.361743750952,7,73,40,20.309529332451426,13.708144354826944,1024.8912166825687,0.9642222780872781,0,24.57340854144696,0
Villa de Leyva,2174.369541303013,3,95,51,28.87054597939466,14.715672933816986,1019.912394989729,0.41143057638713,2,26.093859094200997,0
Guajira,44.71286149963918,1,15,58,17.6666199975896,9.92716092861637,1016.4696463527032,0.34733376573106345,1,53.36889791744308,0
Tatacoa,404.4436394301731,2,71,31,31.285648265957043,12.253354342562524,996.8437697032846,0.4445089620693041,3,41.06574585285321,0
Tatacoa,389.31614911480534,2,75,66,30.37574619749306,11.243183463316278,990.4091382018032,0.012115705599648363,2,33.77263835123389,0
Villa de Leyva,2181.637128229175,3,23,37,25.798462866842854,10.493013864232857,1013.0682734224821,0.13310153859861407,3,52.91659751660698,0
Guajira,65.63093469842597,2,27,40,14.705981220225727,4.603966094718489,993.7058914829856,0.8496746181346078,2,50.79512650509375,0
Bogotá,2644.88566445352,8,7,32,11.159686131038201,0.8564150686191557,987.9217856969736,0.9780344120945137,3,48.25436945778563,0
Cali,983.7060099641122,7,91,40,28.51288280223674,5.145775987794759,1015.3936649196617,0.15794148560368138,2,12.558347294303827,0
Villa de Leyva,2152.595182453931,2,35,27,11.96725486731107,10.0040397780586,994.0644643506525,0.5355178183869084,1,62.51469051331201,0
Bogotá,2723.4561541613775,8,89,65,28.502258935936055,1.5379379734170207,1021.1498778269303,0.9663334338056436,0,13.55637974879105,0
Bogotá,2663.8580185949795,8,7,26,19.77836016109665,0.17876974467363138,1017.8284690168606,0.15658137617896384,2,47.88840024899297,0
Cali,995.8197164910255,7,57,42,17.7573628113945,2.0953855890440796,1018.1438148279165,0.18630961750245023,4,33.240926068312774,0
Tatacoa,455.57379670640194,3,59,94,29.676578692026297,10.73603889616193,1014.7206376725122,0.9268163539283983,2,32.961066832138584,0
Villa de Leyva,2125.4981913562815,3,49,41,22.49242358096667,14.59190552484666,1019.6396640698631,0.7056876464523825,1,40.40960348502033,0
Villa de Leyva,2170.4291212213307,2,27,41,21.838736171113226,14.745970494222307,1016.2586101480154,0.15196668684216075,4,54.62215932676129,0
Cali,1016.614005077462,7,91,48,21.410382670985545,7.409687237102819,1007.1130113608627,0.39349267111860975,1,25.268562288902444,0
Bogotá,2645.463872589367,8,100,32,16.908068384468756,13.040284514885212,993.3120223361839,0.05626994421471054,0,10.65835547403049,0
Bogotá,2646.564891544793,8,40,21,26.855434484699053,11.05239683627256,1019.9694136946367,0.4326715339176942,4,39.07507869384888,0
Bogotá,2632.5729472076523,8,99,48,14.067162656378553,7.515603554769052,1017.8271630247937,0.777901494487037,3,3.6835723338322186,0
Guajira,38.31980876985024,1,63,98,30.5334790409906,8.591407994326302,1001.2795694994745,0.5539720545861272,2,43.09821990415038,0
Cali,978.4949774631051,7,26,71,29.45564492112706,2.0584071992530664,981.7585408700879,0.6474421218162031,3,44.39578461453327,0
Medellín,1461.2494290936838,8,62,46,16.099527816197558,14.06492190924888,1008.7344677330861,0.3268201322002092,3,28.84902720789027,0
Villa de Leyva,2159.0189109783464,3,16,69,25.50713047595993,5.278946560976651,982.2768584154462,0.161395917744793,0,50.63722861128254,0
Villa de Leyva,2128.5185705153976,3,72,98,21.757356666790194,6.692238846857543,1021.6825982831783,0.01311667577348441,3,24.14978500129424,0
Guajira,22.69970334635288,1,32,42,16.103583247981632,10.07490346496848,1023.2734065481388,0.8213123443293454,3,53.130191509600586,0
Bogotá,2724.8197170176404,8,83,63,31.724519551890722,5.008537072898309,988.5270565654822,0.6366545593457879,5,20.78404167819146,0
Villa de Leyva,2223.680362758237,3,76,96,8.60569630035834,3.813887414833958,1010.4375220124709,0.22932124128768838,5,21.279330092001302,0
Bogotá,2657.4247228393883,7,91,41,14.063504734910879,9.465740899053309,984.1521052053243,0.41843396007729483,2,18.092573281060776,0
Guajira,71.64535214266466,1,28,62,20.48177746666761,0.37476123422774177,1012.8282617857905,0.8014432687281142,2,57.30801981551444,0
Bogotá,2615.6275007681047,8,12,56,20.526872083485532,10.810876680400183,995.6279449768704,0.5387001860913857,1,55.50949148855603,0
Medellín,1459.4427718418624,7,45,80,22.134393798693537,7.710350548147646,1010.6472550278701,0.3001598764459783,0,35.253869065286786,0
Cali,1007.7899252171858,7,34,75,26.040228128550062,9.086305957814016,996.779442914098,0.2671845171706855,2,34.47402523204882,0
Bogotá,2640.0088966282365,8,5,22,22.963467932463114,9.478202388703277,986.5505379424956,0.2176140244488256,3,55.2785298153477,0
Villa de Leyva,2170.3923267860887,3,81,82,22.40675505267289,7.9057523473884554,998.2749491226151,0.8237298801341698,2,27.54930495810954,0
